CVE_SUN,CVE_ENT,CVE_MUN,CVE_SUNMUN,NOM_ENT,NOM_MUN,CVE_LOC,NOM_LOC,NOM_SUN,TIPO,SUBSIS_PPAL
170,07,07074,17007074,Chiapas,Reforma,070740001,Reforma,Reforma,3,0
171,07,07075,17107075,Chiapas,Las Rosas,070750001,Las Rosas,Las Rosas,3,0
172,07,07078,17207078,Chiapas,San Cristóbal de las Casas,070780001,San Cristóbal de las Casas,San Cristóbal de las Casas,3,1
173,07,07086,17307086,Chiapas,Suchiapa,070860001,Suchiapa,Suchiapa,3,0
174,07,07094,17407094,Chiapas,Teopisca,070940001,Teopisca,Teopisca,3,0
175,07,07097,17507097,Chiapas,Tonalá,070970001,Tonalá,Tonalá,3,0
176,07,07106,17607106,Chiapas,Venustiano Carranza,071060001,Venustiano Carranza,Venustiano Carranza,3,0
177,07,07108,17707108,Chiapas,Villaflores,071080001,Villaflores,Villaflores,3,0
178,07,07109,17807109,Chiapas,Yajalón,071090001,Yajalón,Yajalón,3,0
179,08,08011,17908011,Chihuahua,Camargo,080110001,Santa Rosalía de Camargo,Santa Rosalía de Camargo,3,0
180,08,08017,18008017,Chihuahua,Cuauhtémoc,080170001,Cuauhtémoc,Cuauhtémoc,3,1
181,08,08021,18108021,Chihuahua,Delicias,080210001,Delicias,Delicias,3,1
182,08,08032,18208032,Chihuahua,Hidalgo del Parral,080320001,Hidalgo del Parral,Hidalgo del Parral,3,1
183,08,08036,18308036,Chihuahua,Jiménez,080360001,José Mariano Jiménez,José Mariano Jiménez,3,0
184,08,08040,18408040,Chihuahua,Madera,080400001,Madera,Madera,3,0
185,08,08045,18508045,Chihuahua,Meoqui,080450001,Pedro Meoqui,Pedro Meoqui,3,0
186,08,08050,18608050,Chihuahua,Nuevo Casas Grandes,080500001,Nuevo Casas Grandes,Nuevo Casas Grandes,3,1
187,08,08052,18708052,Chihuahua,Ojinaga,080520001,Manuel Ojinaga,Manuel Ojinaga,3,0
188,10,10005,18810005,Durango,Durango,100050001,Victoria de Durango,Victoria de Durango,3,1
189,10,10008,18910008,Durango,Guadalupe Victoria,100080001,Guadalupe Victoria,Guadalupe Victoria,3,0
190,10,10023,19010023,Durango,Pueblo Nuevo,100230001,El Salto,El Salto,3,0
191,10,10032,19110032,Durango,Santiago Papasquiaro,100320001,Santiago Papasquiaro,Santiago Papasquiaro,3,0
192,10,10038,19210038,Durango,Vicente Guerrero,100380001,Vicente Guerrero,Vicente Guerrero,3,0
193,11,11001,19311001,Guanajuato,Abasolo,110010001,Abasolo,Abasolo,3,0
194,11,11002,19411002,Guanajuato,Acámbaro,110020001,Acámbaro,Acámbaro,3,1
195,11,11003,19511003,Guanajuato,San Miguel de Allende,110030001,San Miguel de Allende,San Miguel de Allende,3,1
196,11,11004,19611004,Guanajuato,Apaseo el Alto,110040001,Apaseo El Alto,Apaseo El Alto,3,0
197,11,11011,19711011,Guanajuato,Cortazar,110110001,Cortazar,Cortazar,3,1
198,11,11014,19811014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,110140001,Dolores Hidalgo Cuna de la Independencia,Dolores Hidalgo Cuna de la Independencia,3,1
199,11,11018,19911018,Guanajuato,Jaral del Progreso,110180001,Jaral del Progreso,Jaral del Progreso,3,0
200,11,11026,20011026,Guanajuato,Romita,110260001,Romita,Romita,3,0
201,11,11027,20111027,Guanajuato,Salamanca,110270001,Salamanca,Salamanca,3,1
202,11,11030,20211030,Guanajuato,San Felipe,110300001,San Felipe,San Felipe,3,0
203,11,11032,20311032,Guanajuato,San José Iturbide,110320001,San José Iturbide,San José Iturbide,3,0
204,11,11035,20411035,Guanajuato,Santa Cruz de Juventino Rosas,110350001,Juventino Rosas,Juventino Rosas,3,0
205,11,11042,20511042,Guanajuato,Valle de Santiago,110420001,Valle de Santiago,Valle de Santiago,3,1
206,11,11046,20611046,Guanajuato,Yuriria,110460001,Yuriria,Yuriria,3,0
207,12,12007,20712007,Guerrero,Arcelia,120070001,Arcelia,Arcelia,3,0
208,12,12012,20812012,Guerrero,Ayutla de los Libres,120120001,Ayutla de los Libres,Ayutla de los Libres,3,0
209,12,12028,20912028,Guerrero,Chilapa de Álvarez,120280001,Chilapa de Álvarez,Chilapa de Álvarez,3,0
210,12,12034,21012034,Guerrero,Huitzuco de los Figueroa,120340001,Ciudad de Huitzuco,Ciudad de Huitzuco,3,0
211,12,12035,21112035,Guerrero,Iguala de la Independencia,120350001,Iguala de la Independencia,Iguala de la Independencia,3,1
212,12,12038,21212038,Guerrero,Zihuatanejo de Azueta,120380001,Zihuatanejo,Zihuatanejo,3,1
213,12,12046,21312046,Guerrero,Ometepec,120460001,Ometepec,Ometepec,3,0
214,12,12048,21412048,Guerrero,Petatlán,120480001,Petatlán,Petatlán,3,0
215,12,12055,21512055,Guerrero,Taxco de Alarcón,120550001,Taxco de Alarcón,Taxco de Alarcón,3,1
216,12,12058,21612058,Guerrero,Teloloapan,120580001,Teloloapan,Teloloapan,3,0
217,12,12061,21712061,Guerrero,Tixtla de Guerrero,120610001,Tixtla de Guerrero,Tixtla de Guerrero,3,0
218,12,12066,21812066,Guerrero,Tlapa de Comonfort,120660001,Tlapa de Comonfort,Tlapa de Comonfort,3,0
219,12,12075,21912075,Guerrero,Eduardo Neri,120750001,Zumpango Del Río,Zumpango Del Río,3,0
220,13,13008,22013008,Hidalgo,Apan,130080001,Apan,Apan,3,0
221,13,13081,22113081,Hidalgo,Zacualtipán de Ángeles,130810001,Zacualtipán,Zacualtipán,3,0
222,14,14003,22214003,Jalisco,Ahualulco de Mercado,140030001,Ahualulco de Mercado,Ahualulco de Mercado,3,0
223,14,14006,22314006,Jalisco,Ameca,140060001,Ameca,Ameca,3,0
224,14,14008,22414008,Jalisco,Arandas,140080001,Arandas,Arandas,3,1
225,14,14013,22514013,Jalisco,Atotonilco el Alto,140130001,Atotonilco el Alto,Atotonilco el Alto,3,0
226,14,14015,22614015,Jalisco,Autlán de Navarro,140150001,Autlán de Navarro,Autlán de Navarro,3,0
227,14,14022,22714022,Jalisco,Cihuatlán,140220001,Cihuatlán,Cihuatlán,3,0
228,14,14023,22814023,Jalisco,Zapotlán el Grande,140230001,Ciudad Guzmán,Ciudad Guzmán,3,1
229,14,14030,22914030,Jalisco,Chapala,140300001,Chapala,Chapala,3,0
230,14,14035,23014035,Jalisco,Encarnación de Díaz,140350001,Encarnación de Díaz,Encarnación de Díaz,3,0
231,14,14037,23114037,Jalisco,El Grullo,140370001,El Grullo,El Grullo,3,0
232,14,14046,23214046,Jalisco,Jalostotitlán,140460001,Jalostotitlán,Jalostotitlán,3,0
233,14,14047,23314047,Jalisco,Jamay,140470001,Jamay,Jamay,3,0
234,14,14053,23414053,Jalisco,Lagos de Moreno,140530001,Lagos de Moreno,Lagos de Moreno,3,1
235,14,14055,23514055,Jalisco,Magdalena,140550001,Magdalena,Magdalena,3,0
236,14,14073,23614073,Jalisco,San Juan de los Lagos,140730001,San Juan de los Lagos,San Juan de los Lagos,3,0
237,14,14078,23714078,Jalisco,San Miguel el Alto,140780001,San Miguel el Alto,San Miguel el Alto,3,0
238,14,14082,23814082,Jalisco,Sayula,140820001,Sayula,Sayula,3,0
239,14,14083,23914083,Jalisco,Tala,140830001,Tala,Tala,3,0
240,14,14085,24014085,Jalisco,Tamazula de Gordiano,140850001,Tamazula de Gordiano,Tamazula de Gordiano,3,0
241,14,14091,24114091,Jalisco,Teocaltiche,140910001,Teocaltiche,Teocaltiche,3,0
242,14,14093,24214093,Jalisco,Tepatitlán de Morelos,140930001,Tepatitlán de Morelos,Tepatitlán de Morelos,3,1
243,14,14094,24314094,Jalisco,Tequila,140940001,Tequila,Tequila,3,0
244,14,14108,24414108,Jalisco,Tuxpan,141080001,Tuxpan,Tuxpan,3,0
245,14,14116,24514116,Jalisco,Villa Hidalgo,141160001,Villa Hidalgo,Villa Hidalgo,3,0
246,14,14119,24614119,Jalisco,Zacoalco de Torres,141190001,Zacoalco de Torres,Zacoalco de Torres,3,0
247,14,14121,24714121,Jalisco,Zapotiltic,141210001,Zapotiltic,Zapotiltic,3,0
248,14,14124,24814124,Jalisco,Zapotlanejo,141240001,Zapotlanejo,Zapotlanejo,3,0
249,15,15040,24915040,México,Ixtapan de la Sal,150400001,Ixtapan de la Sal,Ixtapan de la Sal,3,0
250,15,15082,25015082,México,Tejupilco,150820001,Tejupilco de Hidalgo,Tejupilco de Hidalgo,3,0
251,15,15110,25115110,México,Valle de Bravo,151100001,Valle de Bravo,Valle de Bravo,3,0
252,16,16006,25216006,Michoacán de Ocampo,Apatzingán,160060001,Apatzingán de la Constitución,Apatzingán de la Constitución,3,1
253,16,16009,25316009,Michoacán de Ocampo,Ario,160090001,Ario de Rosales,Ario de Rosales,3,0
254,16,16034,25416034,Michoacán de Ocampo,Hidalgo,160340001,Ciudad Hidalgo,Ciudad Hidalgo,3,1
255,16,16038,25516038,Michoacán de Ocampo,Huetamo,160380001,Huetamo de Núñez,Huetamo de Núñez,3,0
256,16,16045,25616045,Michoacán de Ocampo,Jiquilpan,160450001,Jiquilpan de Juárez,Jiquilpan de Juárez,3,0
257,16,16050,25716050,Michoacán de Ocampo,Maravatío,160500001,Maravatío de Ocampo,Maravatío de Ocampo,3,0
258,16,16055,25816055,Michoacán de Ocampo,Múgica,160550001,Nueva Italia de Ruiz,Nueva Italia de Ruiz,3,0
259,16,16065,25916065,Michoacán de Ocampo,Paracho,160650001,Paracho de Verduzco,Paracho de Verduzco,3,0
260,16,16066,26016066,Michoacán de Ocampo,Pátzcuaro,160660001,Pátzcuaro,Pátzcuaro,3,1
261,16,16068,26116068,Michoacán de Ocampo,Peribán,160680001,Peribán de Ramos,Peribán de Ramos,3,0
262,16,16071,26216071,Michoacán de Ocampo,Puruándiro,160710001,Puruándiro,Puruándiro,3,0
263,16,16075,26316075,Michoacán de Ocampo,Los Reyes,160750001,Los Reyes de Salgado,Los Reyes de Salgado,3,0
264,16,16076,26416076,Michoacán de Ocampo,Sahuayo,160760001,Sahuayo de Morelos,Sahuayo de Morelos,3,1
265,16,16082,26516082,Michoacán de Ocampo,Tacámbaro,160820001,Tacámbaro de Codallos,Tacámbaro de Codallos,3,0
266,16,16085,26616085,Michoacán de Ocampo,Tangancícuaro,160850001,Tangancícuaro de Arista,Tangancícuaro de Arista,3,0
267,16,16089,26716089,Michoacán de Ocampo,Tepalcatepec,160890001,Tepalcatepec,Tepalcatepec,3,0
268,16,16107,26816107,Michoacán de Ocampo,Zacapu,161070001,Zacapu,Zacapu,3,1
269,17,17003,26917003,Morelos,Axochiapan,170030001,Axochiapan,Axochiapan,3,0
270,17,17017,27017017,Morelos,Puente de Ixtla,170170001,Puente de Ixtla,Puente de Ixtla,3,0
271,17,17017,27117017,Morelos,Puente de Ixtla,170170009,Xoxocotla,Xoxocotla,3,0
272,17,17031,27217031,Morelos,Zacatepec,170310001,Zacatepec de Hidalgo,Zacatepec de Hidalgo,3,0
273,18,18001,27318001,Nayarit,Acaponeta,180010001,Acaponeta,Acaponeta,3,0
274,18,18004,27418004,Nayarit,Compostela,180040001,Compostela,Compostela,3,0
275,18,18006,27518006,Nayarit,Ixtlán del Río,180060001,Ixtlán del Río,Ixtlán del Río,3,0
276,18,18015,27618015,Nayarit,Santiago Ixcuintla,180150001,Santiago Ixcuintla,Santiago Ixcuintla,3,0
277,19,19004,27719004,Nuevo León,Allende,190040001,Ciudad de Allende,Ciudad de Allende,3,0
278,19,19005,27819005,Nuevo León,Anáhuac,190050001,Anáhuac,Anáhuac,3,0
279,19,19012,27919012,Nuevo León,Ciénega de Flores,190120001,Ciénega de Flores,Ciénega de Flores,3,0
280,19,19025,28019025,Nuevo León,General Zuazua,190250284,Fraccionamiento Real Palmas,Fraccionamiento Real Palmas,3,0
281,19,19033,28119033,Nuevo León,Linares,190330001,Linares,Linares,3,1
282,19,19038,28219038,Nuevo León,Montemorelos,190380001,Montemorelos,Montemorelos,3,0
283,19,19044,28319044,Nuevo León,Sabinas Hidalgo,190440001,Ciudad Sabinas Hidalgo,Ciudad Sabinas Hidalgo,3,0
284,19,19047,28419047,Nuevo León,Hidalgo,190470001,Hidalgo,Hidalgo,3,0
285,20,20014,28520014,Oaxaca,Ciudad Ixtepec,200140001,Ciudad Ixtepec,Ciudad Ixtepec,3,0
286,20,20039,28620039,Oaxaca,Heroica Ciudad de Huajuapan de León,200390001,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León,3,1
287,20,20043,28720043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,200430001,Heroica Ciudad de Juchitán de Zaragoza,Heroica Ciudad de Juchitán de Zaragoza,3,1
288,20,20044,28820044,Oaxaca,Loma Bonita,200440001,Loma Bonita,Loma Bonita,3,0
289,20,20059,28920059,Oaxaca,Miahuatlán de Porfirio Díaz,200590001,Miahuatlán de Porfirio Díaz,Miahuatlán de Porfirio Díaz,3,0
290,20,20397,29020397,Oaxaca,Heroica Ciudad de Tlaxiaco,203970001,Heroica Ciudad de Tlaxiaco,Heroica Ciudad de Tlaxiaco,3,0
291,20,20413,29120413,Oaxaca,Santa María Huatulco,204130078,Crucecita,Crucecita,3,0
292,20,20482,29220482,Oaxaca,Santiago Pinotepa Nacional,204820001,Santiago Pinotepa Nacional,Santiago Pinotepa Nacional,3,0
293,21,21003,29321003,Puebla,Acatlán,210030001,Acatlán de Osorio,Acatlán de Osorio,3,0
294,21,21019,29421019,Puebla,Atlixco,210190001,Atlixco,Atlixco,3,1
295,21,21045,29521045,Puebla,Chalchicomula de Sesma,210450001,Ciudad Serdán,Ciudad Serdán,3,0
296,21,21085,29621085,Puebla,Izúcar de Matamoros,210850001,Izúcar de Matamoros,Izúcar de Matamoros,3,0
297,21,21094,29721094,Puebla,Libres,210940001,Ciudad de Libres,Ciudad de Libres,3,0
298,21,21142,29821142,Puebla,San Salvador el Seco,211420001,San Salvador el Seco,San Salvador el Seco,3,0
299,21,21197,29921197,Puebla,Xicotepec,211970001,Xicotepec de Juárez,Xicotepec de Juárez,3,0
300,21,21214,30021214,Puebla,Zinacatepec,212140001,San Sebastián Zinacatepec,San Sebastián Zinacatepec,3,0
301,22,22016,30122016,Querétaro,San Juan del Río,220160001,San Juan del Río,San Juan del Río,3,1
302,22,22017,30222017,Querétaro,Tequisquiapan,220170001,Tequisquiapan,Tequisquiapan,3,0
303,23,23001,30323001,Quintana Roo,Cozumel,230010001,Cozumel,Cozumel,3,1
304,23,23002,30423002,Quintana Roo,Felipe Carrillo Puerto,230020001,Felipe Carrillo Puerto,Felipe Carrillo Puerto,3,0
305,23,23008,30523008,Quintana Roo,Solidaridad,230080001,Playa del Carmen,Playa del Carmen,3,1
306,23,23009,30623009,Quintana Roo,Tulum,230090001,Tulum,Tulum,3,0
307,24,24005,30724005,San Luis Potosí,Cárdenas,240050001,Cárdenas,Cárdenas,3,0
308,24,24013,30824013,San Luis Potosí,Ciudad Valles,240130001,Ciudad Valles,Ciudad Valles,3,1
309,24,24016,30924016,San Luis Potosí,Ebano,240160001,Ébano,Ébano,3,0
310,24,24020,31024020,San Luis Potosí,Matehuala,240200001,Matehuala,Matehuala,3,1
311,24,24025,31124025,San Luis Potosí,Salinas,240250001,Salinas de Hidalgo,Salinas de Hidalgo,3,0
312,24,24037,31224037,San Luis Potosí,Tamazunchale,240370001,Tamazunchale,Tamazunchale,3,0
313,24,24040,31324040,San Luis Potosí,Tamuín,240400001,Tamuín,Tamuín,3,0
314,25,25001,31425001,Sinaloa,Ahome,250010001,Los Mochis,Los Mochis,3,1
315,25,25006,31525006,Sinaloa,Culiacán,250060001,Culiacán Rosales,Culiacán Rosales,3,1
316,25,25006,31625006,Sinaloa,Culiacán,250060312,Costa Rica,Costa Rica,3,0
317,25,25008,31725008,Sinaloa,Elota,250080001,La Cruz,La Cruz,3,0
318,25,25009,31825009,Sinaloa,Escuinapa,250090001,Escuinapa de Hidalgo,Escuinapa de Hidalgo,3,0
319,25,25011,31925011,Sinaloa,Guasave,250110001,Guasave,Guasave,3,1
320,25,25011,32025011,Sinaloa,Guasave,250110132,Gabriel Leyva Solano (Benito Juárez),Gabriel Leyva Solano (Benito Juárez),3,0
321,25,25012,32125012,Sinaloa,Mazatlán,250120001,Mazatlán,Mazatlán,3,1
322,25,25014,32225014,Sinaloa,Rosario,250140001,El Rosario,El Rosario,3,0
323,25,25015,32325015,Sinaloa,Salvador Alvarado,250150001,Guamúchil,Guamúchil,3,1
324,25,25018,32425018,Sinaloa,Navolato,250180001,Navolato,Navolato,3,0
325,25,25018,32525018,Sinaloa,Navolato,250180374,Licenciado Benito Juárez (Campo Gobierno),Licenciado Benito Juárez (Campo Gobierno),3,0
326,26,26002,32626002,Sonora,Agua Prieta,260020001,Agua Prieta,Agua Prieta,3,1
327,26,26017,32726017,Sonora,Caborca,260170001,Heroica Caborca,Heroica Caborca,3,1
328,26,26019,32826019,Sonora,Cananea,260190001,Heroica Ciudad de Cananea,Heroica Ciudad de Cananea,3,0
329,26,26030,32926030,Sonora,Hermosillo,260300001,Hermosillo,Hermosillo,3,1
330,26,26030,33026030,Sonora,Hermosillo,260300343,Miguel Alemán (La Doce),Miguel Alemán (La Doce),3,0
331,26,26033,33126033,Sonora,Huatabampo,260330001,Huatabampo,Huatabampo,3,0
332,26,26036,33226036,Sonora,Magdalena,260360001,Magdalena de Kino,Magdalena de Kino,3,0
333,26,26042,33326042,Sonora,Navojoa,260420001,Navojoa,Navojoa,3,1
334,26,26043,33426043,Sonora,Nogales,260430001,Heroica Nogales,Heroica Nogales,3,1
335,26,26048,33526048,Sonora,Puerto Peñasco,260480001,Puerto Peñasco,Puerto Peñasco,3,1
336,26,26055,33626055,Sonora,San Luis Río Colorado,260550001,San Luis Río Colorado,San Luis Río Colorado,3,1
337,27,27003,33727003,Tabasco,Centla,270030001,Frontera,Frontera,3,0
338,27,27006,33827006,Tabasco,Cunduacán,270060001,Cunduacán,Cunduacán,3,0
339,27,27007,33927007,Tabasco,Emiliano Zapata,270070001,Emiliano Zapata,Emiliano Zapata,3,0
340,27,27008,34027008,Tabasco,Huimanguillo,270080001,Huimanguillo,Huimanguillo,3,0
341,27,27010,34127010,Tabasco,Jalpa de Méndez,270100001,Jalpa de Méndez,Jalpa de Méndez,3,0
342,27,27016,34227016,Tabasco,Teapa,270160001,Teapa,Teapa,3,0
343,27,27017,34327017,Tabasco,Tenosique,270170001,Tenosique de Pino Suárez,Tenosique de Pino Suárez,3,0
344,28,28021,34428021,Tamaulipas,El Mante,280210001,Ciudad Mante,Ciudad Mante,3,1
345,28,28025,34528025,Tamaulipas,Miguel Alemán,280250001,Ciudad Miguel Alemán,Ciudad Miguel Alemán,3,0
346,28,28035,34628035,Tamaulipas,San Fernando,280350001,San Fernando,San Fernando,3,0
347,28,28040,34728040,Tamaulipas,Valle Hermoso,280400001,Valle Hermoso,Valle Hermoso,3,0
348,28,28041,34828041,Tamaulipas,Victoria,280410001,Ciudad Victoria,Ciudad Victoria,3,1
349,29,29006,34929006,Tlaxcala,Calpulalpan,290060001,Calpulalpan,Calpulalpan,3,0
350,30,30010,35030010,Veracruz de Ignacio de la Llave,Altotonga,300100001,Altotonga,Altotonga,3,0
351,30,30032,35130032,Veracruz de Ignacio de la Llave,Catemaco,300320001,Catemaco,Catemaco,3,0
352,30,30034,35230034,Veracruz de Ignacio de la Llave,Cerro Azul,300340001,Cerro Azul,Cerro Azul,3,0
353,30,30047,35330047,Veracruz de Ignacio de la Llave,Coscomatepec,300470001,Coscomatepec de Bravo,Coscomatepec de Bravo,3,0
354,30,30061,35430061,Veracruz de Ignacio de la Llave,Las Choapas,300610001,Las Choapas,Las Choapas,3,0
355,30,30071,35530071,Veracruz de Ignacio de la Llave,Huatusco,300710001,Huatusco de Chicuellar,Huatusco de Chicuellar,3,0
356,30,30077,35630077,Veracruz de Ignacio de la Llave,Isla,300770001,Isla,Isla,3,0
357,30,30092,35730092,Veracruz de Ignacio de la Llave,Xico,300920001,Xico,Xico,3,0
358,30,30097,35830097,Veracruz de Ignacio de la Llave,Lerdo de Tejada,300970001,Lerdo de Tejada,Lerdo de Tejada,3,0
359,30,30109,35930109,Veracruz de Ignacio de la Llave,Misantla,301090001,Misantla,Misantla,3,0
360,30,30128,36030128,Veracruz de Ignacio de la Llave,Perote,301280001,Perote,Perote,3,0
361,30,30141,36130141,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,301410001,San Andrés Tuxtla,San Andrés Tuxtla,3,1
362,30,30143,36230143,Veracruz de Ignacio de la Llave,Santiago Tuxtla,301430001,Santiago Tuxtla,Santiago Tuxtla,3,0
363,30,30155,36330155,Veracruz de Ignacio de la Llave,Tantoyuca,301550001,Tantoyuca,Tantoyuca,3,0
364,30,30174,36430174,Veracruz de Ignacio de la Llave,Tierra Blanca,301740001,Tierra Blanca,Tierra Blanca,3,0
365,30,30183,36530183,Veracruz de Ignacio de la Llave,Tlapacoyan,301830001,Tlapacoyan,Tlapacoyan,3,0
366,30,30207,36630207,Veracruz de Ignacio de la Llave,Tres Valles,302070001,Tres Valles,Tres Valles,3,0
367,31,31038,36731038,Yucatán,Hunucmá,310380001,Hunucmá,Hunucmá,3,0
368,31,31040,36831040,Yucatán,Izamal,310400001,Izamal,Izamal,3,0
369,31,31052,36931052,Yucatán,Motul,310520001,Motul de Carrillo Puerto,Motul de Carrillo Puerto,3,0
370,31,31056,37031056,Yucatán,Oxkutzcab,310560001,Oxkutzcab,Oxkutzcab,3,0
371,31,31058,37131058,Yucatán,Peto,310580001,Peto,Peto,3,0
372,31,31079,37231079,Yucatán,Tekax,310790001,Tekax de Álvaro Obregón,Tekax de Álvaro Obregón,3,0
373,31,31089,37331089,Yucatán,Ticul,310890001,Ticul,Ticul,3,0
374,31,31096,37431096,Yucatán,Tizimín,310960001,Tizimín,Tizimín,3,0
375,31,31102,37531102,Yucatán,Valladolid,311020001,Valladolid,Valladolid,3,0
376,32,32005,37632005,Zacatecas,Calera,320050001,Víctor Rosales,Víctor Rosales,3,0
377,32,32020,37732020,Zacatecas,Jerez,320200001,Jerez de García Salinas,Jerez de García Salinas,3,0
378,32,32022,37832022,Zacatecas,Juan Aldama,320220001,Juan Aldama,Juan Aldama,3,0
379,32,32024,37932024,Zacatecas,Loreto,320240001,Loreto,Loreto,3,0
380,32,32034,38032034,Zacatecas,Nochistlán de Mejía,320340001,Nochistlán de Mejía,Nochistlán de Mejía,3,0
381,32,32036,38132036,Zacatecas,Ojocaliente,320360001,Ojocaliente,Ojocaliente,3,0
382,32,32039,38232039,Zacatecas,Río Grande,320390001,Río Grande,Río Grande,3,0
383,32,32042,38332042,Zacatecas,Sombrerete,320420001,Sombrerete,Sombrerete,3,0
384,32,32048,38432048,Zacatecas,Tlaltenango de Sánchez Román,320480001,Tlaltenango de Sánchez Román,Tlaltenango de Sánchez Román,3,0
